probe_id	ensembl_id
ILMN_1750902	ENSG00000275722
ILMN_1750981	ENSG00000144741
ILMN_1751079	ENSG00000168394
ILMN_1751081	ENSG00000204371
ILMN_1751234	ENSG00000171155
ILMN_1751289	ENSG00000168802
ILMN_1751328	ENSG00000180921
ILMN_1751598	ENSG00000130766
ILMN_1751816	ENSG00000232119
ILMN_1751886	ENSG00000100918
ILMN_1752273	ENSG00000163807
ILMN_1752409	ENSG00000090905
ILMN_1752432	ENSG00000273749
ILMN_1752476	ENSG00000137343
ILMN_1752592
ILMN_1752639	ENSG00000085491
ILMN_1752648	ENSG00000205649
ILMN_1752802	ENSG00000049656
ILMN_1752841	ENSG00000261678
ILMN_1752877	ENSG00000112511
ILMN_1752884	ENSG00000197953
ILMN_1752952	ENSG00000271447
ILMN_1752965	ENSG00000166923
ILMN_1753026	ENSG00000148123
ILMN_1753063	ENSG00000163808
ILMN_1753122	ENSG00000147316
ILMN_1753139	ENSG00000162078
ILMN_1753254	ENSG00000113504
ILMN_1753286	ENSG00000278259
ILMN_1753347	ENSG00000164821
ILMN_1753415	ENSG00000176956
ILMN_1753534	ENSG00000231500
ILMN_1753683	ENSG00000274211
ILMN_1753706	ENSG00000263715
ILMN_1753903	ENSG00000171155
ILMN_1754241	ENSG00000162039
ILMN_1754476	ENSG00000204610
ILMN_1754788	ENSG00000100938
ILMN_1754860	ENSG00000128626
ILMN_1755224
ILMN_1755290	ENSG00000143702
ILMN_1755354	ENSG00000006047
ILMN_1755677	ENSG00000100908
ILMN_1755694	ENSG00000176956
ILMN_1755704	ENSG00000230657
ILMN_1756086	ENSG00000143624
ILMN_1756238	ENSG00000172738
ILMN_1756312	ENSG00000138623
ILMN_1756355	ENSG00000213619
ILMN_1756615	ENSG00000198742
ILMN_1756693	ENSG00000140750
ILMN_1756701	ENSG00000278535
ILMN_1756982	ENSG00000213719
ILMN_1757052	ENSG00000155380
ILMN_1757130	ENSG00000117020
ILMN_1757220	ENSG00000149507
ILMN_1757253	ENSG00000182676
ILMN_1757361	ENSG00000100365
ILMN_1757391	ENSG00000142188
ILMN_1757978	ENSG00000114933
ILMN_1758293	ENSG00000012963
ILMN_1758497	ENSG00000167614
ILMN_1758599	ENSG00000143340
ILMN_1758619	ENSG00000130561
ILMN_1758823	ENSG00000099956
ILMN_1758831	ENSG00000092098
ILMN_1758888	ENSG00000142619
ILMN_1758918	ENSG00000204256
ILMN_1759089	ENSG00000164822
ILMN_1759250
ILMN_1759772	ENSG00000161328
ILMN_1760037	ENSG00000137343
ILMN_1760189	ENSG00000249437
ILMN_1760245
ILMN_1760475	ENSG00000205097
ILMN_1760563	ENSG00000204469
ILMN_1760649	ENSG00000100889
ILMN_1761309	ENSG00000173137
ILMN_1761409	ENSG00000196345
ILMN_1761733	ENSG00000242574
ILMN_1761987	ENSG00000172457
ILMN_1762033	ENSG00000161048
ILMN_1762091	ENSG00000133962
ILMN_1762561	ENSG00000069764
ILMN_1762666	ENSG00000157326
ILMN_1762696	ENSG00000140067
ILMN_1762825	ENSG00000127022
ILMN_1762861	ENSG00000204642
ILMN_1763092	ENSG00000204511
ILMN_1763144	ENSG00000204386
ILMN_1763455	ENSG00000189068
ILMN_1763467	ENSG00000204428
ILMN_1763723	ENSG00000174915
ILMN_1763739	ENSG00000103326
ILMN_1763763	ENSG00000129465
ILMN_1763875	ENSG00000204574
ILMN_1763955	ENSG00000261236
ILMN_1764030	ENSG00000274736
ILMN_1764096	ENSG00000171097
ILMN_1764109	ENSG00000159403
ILMN_1764158	ENSG00000169992
ILMN_1764361	ENSG00000111266
ILMN_1764557	ENSG00000139914
ILMN_1764571	ENSG00000275832
ILMN_1764697
ILMN_1764854	ENSG00000160336
ILMN_1764980	ENSG00000197249
ILMN_1764986	ENSG00000196890
ILMN_1765146	ENSG00000159110
ILMN_1765258	ENSG00000204592
ILMN_1765299	ENSG00000175785
ILMN_1765326	ENSG00000077044
ILMN_1765401	ENSG00000085721
ILMN_1765532	ENSG00000204356
ILMN_1766090	ENSG00000103489
ILMN_1766359	ENSG00000143614
ILMN_1766422	ENSG00000182896
ILMN_1766593	ENSG00000070047
ILMN_1766698	ENSG00000181698
ILMN_1767006	ENSG00000204264
ILMN_1767142	ENSG00000137871
ILMN_1767244	ENSG00000256574
ILMN_1767456	ENSG00000172554
ILMN_1767481	ENSG00000166896
ILMN_1767643	ENSG00000168928
ILMN_1767717	ENSG00000133460
ILMN_1767813	ENSG00000161021
ILMN_1767848	ENSG00000203880
ILMN_1768129	ENSG00000198521
ILMN_1768251	ENSG00000144741
ILMN_1768506	ENSG00000181085
ILMN_1768551	ENSG00000229474
ILMN_1768598	ENSG00000167613
ILMN_1768820	ENSG00000140459
ILMN_1769118	ENSG00000184640
ILMN_1769358	ENSG00000125522
ILMN_1769633	ENSG00000256043
ILMN_1769779	ENSG00000184489
ILMN_1769860
ILMN_1769891	ENSG00000179242
ILMN_1770015	ENSG00000131738
ILMN_1770281	ENSG00000082805
ILMN_1770282	ENSG00000152942
ILMN_1770329	ENSG00000100949
ILMN_1770424	ENSG00000164816
ILMN_1770460	ENSG00000176302
ILMN_1770467
ILMN_1770531	ENSG00000261247
ILMN_1770787	ENSG00000213722
ILMN_1771308	ENSG00000136881
ILMN_1771488	ENSG00000280236
ILMN_1771680	ENSG00000186009
ILMN_1771827	ENSG00000204472
ILMN_1772055	ENSG00000204394
ILMN_1772073	ENSG00000221910
ILMN_1772091
ILMN_1772123	ENSG00000278540
ILMN_1772218	ENSG00000231389
ILMN_1772582	ENSG00000278522
ILMN_1772787	ENSG00000221957
ILMN_1772882	ENSG00000175143
ILMN_1773245	ENSG00000276085
ILMN_1773352	ENSG00000271503
ILMN_1773751	ENSG00000174775
ILMN_1773881	ENSG00000179172
ILMN_1773925	ENSG00000121380
ILMN_1774074	ENSG00000204231
ILMN_1774110	ENSG00000106069
ILMN_1774256	ENSG00000007038
ILMN_1774287	ENSG00000243649
ILMN_1774715
ILMN_1774948	ENSG00000137449
ILMN_1774982	ENSG00000167617
ILMN_1775307	ENSG00000166664
ILMN_1775359	ENSG00000213906
ILMN_1775537	ENSG00000185880
ILMN_1775853	ENSG00000151276
ILMN_1775871	ENSG00000224586
ILMN_1775965	ENSG00000119698
ILMN_1775999	ENSG00000137343
ILMN_1776157	ENSG00000108387
ILMN_1776337	ENSG00000110172
ILMN_1776354	ENSG00000221880
ILMN_1776709	ENSG00000261247
ILMN_1776852	ENSG00000184811
ILMN_1776858	ENSG00000105865
ILMN_1776925	ENSG00000005001
ILMN_1777031	ENSG00000143627
ILMN_1777106	ENSG00000180979
ILMN_1777190	ENSG00000197766
ILMN_1777233	ENSG00000007968
ILMN_1777513	ENSG00000213859
ILMN_1777521	ENSG00000182890
ILMN_1777638	ENSG00000221989
ILMN_1777658	ENSG00000074660
ILMN_1777706	ENSG00000221954
ILMN_1777708	ENSG00000186648
ILMN_1777934	ENSG00000139714
ILMN_1777976	ENSG00000144741
ILMN_1778032	ENSG00000148296
ILMN_1778053	ENSG00000112473
ILMN_1778079	ENSG00000108387
ILMN_1778154	ENSG00000196666
ILMN_1778321	ENSG00000160326
ILMN_1778337	ENSG00000275410
ILMN_1778352	ENSG00000091262
ILMN_1778401	ENSG00000234745
ILMN_1778631	ENSG00000205884
ILMN_1778734	ENSG00000198690
ILMN_1778917	ENSG00000134058
ILMN_1779109	ENSG00000204310
ILMN_1779241	ENSG00000103316
ILMN_1779404	ENSG00000179950
ILMN_1779492	ENSG00000198742
ILMN_1779648	ENSG00000181218
ILMN_1779780	ENSG00000168802
ILMN_1780026	ENSG00000118620
ILMN_1780188	ENSG00000162885
ILMN_1780344	ENSG00000214518
ILMN_1780357	ENSG00000204314
ILMN_1780576	ENSG00000148123
ILMN_1780591	ENSG00000165323
ILMN_1780783	ENSG00000274211
ILMN_1781383	ENSG00000160949
ILMN_1781628	ENSG00000148291
ILMN_1781774	ENSG00000186825
ILMN_1781884	ENSG00000187242
ILMN_1781999	ENSG00000033050
ILMN_1782021	ENSG00000181135
ILMN_1782385	ENSG00000181222
ILMN_1782543	ENSG00000104529
ILMN_1782545	ENSG00000181856
ILMN_1782851	ENSG00000231925
ILMN_1783158
ILMN_1783312	ENSG00000271968
ILMN_1783337	ENSG00000242612
ILMN_1783643	ENSG00000150261
ILMN_1783808	ENSG00000213921
ILMN_1783832
ILMN_1784535	ENSG00000170632
ILMN_1784630	ENSG00000176595
ILMN_1784641	ENSG00000170906
ILMN_1784870	ENSG00000159398
ILMN_1784884	ENSG00000204577
ILMN_1785005	ENSG00000100365
ILMN_1785218	ENSG00000109919
ILMN_1785527	ENSG00000240053
ILMN_1786108	ENSG00000149016
ILMN_1786195	ENSG00000072062
ILMN_1786303
ILMN_1786361	ENSG00000278023
ILMN_1786612	ENSG00000100911
ILMN_1786766	ENSG00000168807
ILMN_1787081	ENSG00000276234
ILMN_1787109	ENSG00000176444
ILMN_1787127	ENSG00000167703
ILMN_1787179	ENSG00000157890
ILMN_1787256	ENSG00000143630
ILMN_1787386	ENSG00000160323
ILMN_1787514	ENSG00000182472
ILMN_1787948	ENSG00000185774
ILMN_1788789	ENSG00000175344
ILMN_1789074	ENSG00000204389
ILMN_1789103	ENSG00000100207
ILMN_1789176	ENSG00000008018
ILMN_1789274	ENSG00000269190
ILMN_1789294	ENSG00000125510
ILMN_1789395	ENSG00000174914
ILMN_1789457	ENSG00000204590
ILMN_1789909	ENSG00000197226
ILMN_1790014	ENSG00000176845
ILMN_1790309	ENSG00000254093
ILMN_1790393	ENSG00000196350
ILMN_1790650	ENSG00000133393
ILMN_1790706	ENSG00000206474
ILMN_1790751	ENSG00000177335
ILMN_1790782	ENSG00000175221
ILMN_1790797	ENSG00000160948
ILMN_1790962	ENSG00000187994
ILMN_1791052	ENSG00000204315
ILMN_1791057	ENSG00000159110
ILMN_1791119	ENSG00000130414
ILMN_1791226	ENSG00000167693
ILMN_1791508	ENSG00000271447
ILMN_1791545	ENSG00000108244
ILMN_1791623	ENSG00000130592
ILMN_1791653	ENSG00000134160
ILMN_1791889	ENSG00000204420
ILMN_1791905	ENSG00000167131
ILMN_1791980	ENSG00000112514
ILMN_1792012	ENSG00000089723
ILMN_1792014	ENSG00000184497
ILMN_1792039	ENSG00000145113
ILMN_1792150	ENSG00000012779
ILMN_1792344	ENSG00000261247
ILMN_1792473	ENSG00000204472
ILMN_1792528	ENSG00000118181
ILMN_1792860	ENSG00000148297
ILMN_1793151	ENSG00000196944
ILMN_1793220	ENSG00000159131
ILMN_1793371	ENSG00000166783
ILMN_1793525
ILMN_1793643	ENSG00000278619
ILMN_1793712	ENSG00000116521
ILMN_1793724	ENSG00000144559
ILMN_1794147	ENSG00000176994
ILMN_1794522	ENSG00000132507
ILMN_1794597	ENSG00000196345
ILMN_1794729	ENSG00000171431
ILMN_1794742	ENSG00000197921
ILMN_1795286	ENSG00000204439
ILMN_1795400	ENSG00000141556
ILMN_1795464	ENSG00000226979
ILMN_1795811	ENSG00000100628
ILMN_1795905	ENSG00000174282
ILMN_1795949	ENSG00000262246
ILMN_1796106	ENSG00000161013
ILMN_1796235	ENSG00000141076
ILMN_1796405	ENSG00000186009
ILMN_1796628	ENSG00000087116
ILMN_1796775	ENSG00000107014
ILMN_1797318	ENSG00000187522
ILMN_1797503	ENSG00000183629
ILMN_1797544	ENSG00000157423
ILMN_1797808	ENSG00000134551
ILMN_1797929	ENSG00000204520
ILMN_1798045	ENSG00000197140
ILMN_1798063	ENSG00000167634
ILMN_1798172	ENSG00000196497
ILMN_1798181	ENSG00000185507
ILMN_1798212	ENSG00000131899
ILMN_1798233	ENSG00000240065
ILMN_1798463	ENSG00000279516
ILMN_1798779	ENSG00000130592
ILMN_1798838	ENSG00000085733
ILMN_1799067	ENSG00000258223
ILMN_1799198	ENSG00000089723
ILMN_1799280	ENSG00000161267
ILMN_1799389	ENSG00000182325
ILMN_1799669	ENSG00000204540
ILMN_1800049	ENSG00000186868
ILMN_1800059	ENSG00000185774
ILMN_1800172	ENSG00000167705
ILMN_1800227	ENSG00000103227
ILMN_1800308
ILMN_1800451	ENSG00000175221
ILMN_1800461	ENSG00000204435
ILMN_1800488	ENSG00000236446
ILMN_1800595	ENSG00000196242
ILMN_1800611	ENSG00000112877
ILMN_1801178	ENSG00000250305
ILMN_1801254	ENSG00000249437
ILMN_1801349
ILMN_1801521	ENSG00000091262
ILMN_1801610	ENSG00000176845
ILMN_1801864	ENSG00000157045
ILMN_1801889	ENSG00000041515
ILMN_1801941	ENSG00000164008
ILMN_1802029	ENSG00000212710
ILMN_1802360	ENSG00000205867
ILMN_1802404	ENSG00000103222
ILMN_1802646	ENSG00000106123
ILMN_1802731
ILMN_1802771	ENSG00000169314
ILMN_1803060	ENSG00000161021
ILMN_1803220	ENSG00000132000
ILMN_1803593	ENSG00000108379
ILMN_1803779	ENSG00000183020
ILMN_1803907
ILMN_1804279	ENSG00000081237
ILMN_1804327	ENSG00000205531
ILMN_1804357	ENSG00000168243
ILMN_1804629	ENSG00000196511
ILMN_1804722	ENSG00000204701
ILMN_1804758	ENSG00000204687
ILMN_1804988	ENSG00000165943
ILMN_1805247	ENSG00000275066
ILMN_1805623	ENSG00000277363
ILMN_1805863	ENSG00000167716
ILMN_1806017	ENSG00000092010
ILMN_1806123	ENSG00000214026
ILMN_1806253	ENSG00000212725
ILMN_1806330	ENSG00000278505
ILMN_1806463	ENSG00000271321
ILMN_1806464	ENSG00000184647
ILMN_1806486	ENSG00000170632
ILMN_1806510	ENSG00000141252
ILMN_1806725	ENSG00000188389
ILMN_1806841	ENSG00000197140
ILMN_1806868	ENSG00000151067
ILMN_1807074	ENSG00000240972
ILMN_1807095	ENSG00000134056
ILMN_1807106	ENSG00000134333
ILMN_1807159	ENSG00000121314
ILMN_1807206	ENSG00000157379
ILMN_1807491	ENSG00000167618
ILMN_1807529	ENSG00000159339
ILMN_1807535	ENSG00000108953
ILMN_1807556	ENSG00000175267
ILMN_1807563	ENSG00000173486
ILMN_1807652	ENSG00000137868
ILMN_1807759
ILMN_1807970	ENSG00000111846
ILMN_1808122	ENSG00000172247
ILMN_1808262	ENSG00000280314
ILMN_1808295	ENSG00000177427
ILMN_1808301	ENSG00000278845
ILMN_1808374	ENSG00000168807
ILMN_1808395	ENSG00000072818
ILMN_1808405	ENSG00000196735
ILMN_1808732	ENSG00000173432
ILMN_1808795	ENSG00000177694
ILMN_1808811	ENSG00000064932
ILMN_1808923	ENSG00000229549
ILMN_1809248	ENSG00000133460
ILMN_1809272	ENSG00000161013
ILMN_1809478	ENSG00000106028
ILMN_1809562	ENSG00000176945
ILMN_1809859	ENSG00000277258
ILMN_1810092	ENSG00000258986
ILMN_1810107
ILMN_1810334	ENSG00000149600
ILMN_1810866	ENSG00000128626
ILMN_1810962	ENSG00000152894
ILMN_1811022	ENSG00000215612
ILMN_1811572
ILMN_1811765	ENSG00000087116
ILMN_1811799
ILMN_1811933	ENSG00000176974
ILMN_1812262	ENSG00000204580
ILMN_1812478	ENSG00000273611
ILMN_1812607	ENSG00000165406
ILMN_1812659	ENSG00000215372
ILMN_1812980	ENSG00000204657
ILMN_1813175	ENSG00000072071
ILMN_1813325	ENSG00000128655
ILMN_1813430	ENSG00000185880
ILMN_1813475	ENSG00000128731
ILMN_1813975	ENSG00000182551
ILMN_1814044	ENSG00000099991
ILMN_1814122	ENSG00000137337
ILMN_1814219	ENSG00000130226
ILMN_1814256	ENSG00000275489
ILMN_1814281	ENSG00000152253
ILMN_1814313	ENSG00000213676
ILMN_1814369	ENSG00000205929
ILMN_1814573	ENSG00000180917
ILMN_1814650	ENSG00000196655
ILMN_1814769	ENSG00000196620
ILMN_1814808	ENSG00000103429
ILMN_1814856	ENSG00000160325
ILMN_1815032	ENSG00000171056
ILMN_1815107	ENSG00000280987
ILMN_1815158	ENSG00000132522
ILMN_1815552	ENSG00000157045
ILMN_1815759	ENSG00000060069
ILMN_1815812	ENSG00000089486
ILMN_1815923	ENSG00000177427
ILMN_1817476	ENSG00000227268
ILMN_1821388	ENSG00000277363
ILMN_1830462	ENSG00000103489
ILMN_1852384	ENSG00000082805
ILMN_1856861	ENSG00000114933
ILMN_1857069	ENSG00000257093
ILMN_1857768	ENSG00000277363
ILMN_1861819	ENSG00000151067
ILMN_1880406	ENSG00000171862
ILMN_1885728	ENSG00000257093
ILMN_1886092	ENSG00000104059
ILMN_1891067	ENSG00000143473
ILMN_1892506	ENSG00000151067
ILMN_1895128	ENSG00000257520
ILMN_1898404	ENSG00000151067
ILMN_1912334	ENSG00000157423
ILMN_1912997	ENSG00000141252
ILMN_1913853	ENSG00000157423
ILMN_2038772	ENSG00000170889
ILMN_2041577	ENSG00000185803
ILMN_2041780	ENSG00000172554
ILMN_2043360	ENSG00000163807
ILMN_2044471	ENSG00000204475
ILMN_2044927	ENSG00000204308
ILMN_2045270
ILMN_2045324	ENSG00000275152
ILMN_2046344	ENSG00000204498
ILMN_2047599	ENSG00000142188
ILMN_2048043	ENSG00000177257
ILMN_2048414	ENSG00000196620
ILMN_2049909	ENSG00000205649
ILMN_2052598	ENSG00000170632
ILMN_2054145	ENSG00000111845
ILMN_2054461	ENSG00000206559
ILMN_2054481	ENSG00000182077
ILMN_2055330	ENSG00000162849
ILMN_2056932
ILMN_2058782	ENSG00000165949
ILMN_2059464
ILMN_2061565	ENSG00000149527
ILMN_2065773	ENSG00000166922
ILMN_2066904	ENSG00000221954
ILMN_2069224	ENSG00000100362
ILMN_2070300	ENSG00000204392
ILMN_2079059	ENSG00000212721
ILMN_2079602	ENSG00000181718
ILMN_2079803	ENSG00000257103
ILMN_2080342	ENSG00000171916
ILMN_2082273	ENSG00000143248
ILMN_2082593
ILMN_2083925	ENSG00000255330
ILMN_2089097	ENSG00000174914
ILMN_2089616	ENSG00000147912
ILMN_2090029	ENSG00000129873
ILMN_2094648	ENSG00000270601
ILMN_2096467	ENSG00000171060
ILMN_2097793	ENSG00000174282
ILMN_2098126	ENSG00000271503
ILMN_2100000	ENSG00000174953
ILMN_2100574	ENSG00000118231
ILMN_2101034	ENSG00000182472
ILMN_2101339	ENSG00000204694
ILMN_2101885	ENSG00000196230
ILMN_2101920	ENSG00000169045
ILMN_2101928	ENSG00000169045
ILMN_2103024	ENSG00000139194
ILMN_2103362	ENSG00000159314
ILMN_2104696	ENSG00000104714
ILMN_2104821	ENSG00000204510
ILMN_2105573	ENSG00000276085
ILMN_2107040	ENSG00000121314
ILMN_2108025	ENSG00000212900
ILMN_2108938	ENSG00000109920
ILMN_2112128	ENSG00000141639
ILMN_2112915	ENSG00000069696
ILMN_2113417	ENSG00000163254
ILMN_2114137	ENSG00000196859
ILMN_2117845
ILMN_2118201	ENSG00000178287
ILMN_2118229	ENSG00000161048
ILMN_2121282	ENSG00000204568
ILMN_2121979	ENSG00000135220
ILMN_2122014	ENSG00000204703
ILMN_2124386	ENSG00000237441
ILMN_2124585	ENSG00000166923
ILMN_2126957	ENSG00000103512
ILMN_2128795	ENSG00000144749
ILMN_2129312	ENSG00000006059
ILMN_2131103	ENSG00000173281
ILMN_2131828	ENSG00000167633
ILMN_2132515
ILMN_2132809
ILMN_2133638	ENSG00000175826
ILMN_2134056	ENSG00000171056
ILMN_2140380	ENSG00000204366
ILMN_2140910
ILMN_2141482	ENSG00000132386
ILMN_2141790	ENSG00000149428
ILMN_2143210	ENSG00000271968
ILMN_2143685	ENSG00000181885
ILMN_2144088	ENSG00000079459
ILMN_2145423	ENSG00000140543
ILMN_2146418	ENSG00000150938
ILMN_2146648	ENSG00000197870
ILMN_2148459	ENSG00000166710
ILMN_2148527	ENSG00000130600
ILMN_2148944	ENSG00000129467
ILMN_2150654	ENSG00000132003
ILMN_2150787	ENSG00000204525
ILMN_2151241	ENSG00000142606
ILMN_2152178	ENSG00000198690
ILMN_2152402
ILMN_2153466	ENSG00000238158
ILMN_2154186	ENSG00000179172
ILMN_2154836	ENSG00000154640
ILMN_2156971
ILMN_2157020
ILMN_2157441	ENSG00000204287
ILMN_2157957	ENSG00000110768
ILMN_2159203	ENSG00000185940
ILMN_2159694
ILMN_2160764	ENSG00000105856
ILMN_2161194	ENSG00000122145
ILMN_2162298	ENSG00000182676
ILMN_2164007	ENSG00000164520
ILMN_2165753	ENSG00000206503
ILMN_2167915	ENSG00000171451
ILMN_2169261	ENSG00000130598
ILMN_2170157
ILMN_2172091	ENSG00000151790
ILMN_2172547	ENSG00000155428
ILMN_2173451	ENSG00000105220
ILMN_2175131	ENSG00000111843
ILMN_2175894	ENSG00000125944
ILMN_2176758	ENSG00000127412
ILMN_2179533	ENSG00000244731
ILMN_2180380	ENSG00000205864
ILMN_2182262	ENSG00000205097
ILMN_2182647	ENSG00000254093
ILMN_2182656	ENSG00000107282
ILMN_2184612	ENSG00000114529
ILMN_2185884	ENSG00000157326
ILMN_2187002	ENSG00000181693
ILMN_2187899	ENSG00000243753
ILMN_2190676	ENSG00000166159
ILMN_2190842	ENSG00000240403
ILMN_2191003	ENSG00000205869
ILMN_2191949	ENSG00000172487
ILMN_2192620	ENSG00000132017
ILMN_2194619	ENSG00000177710
ILMN_2195462	ENSG00000172247
ILMN_2200210	ENSG00000135355
ILMN_2200636	ENSG00000120071
ILMN_2201347	ENSG00000163812
ILMN_2201386	ENSG00000168619
ILMN_2201533	ENSG00000205544
ILMN_2203950	ENSG00000206503
ILMN_2205405	ENSG00000224557
ILMN_2205622	ENSG00000198788
ILMN_2207393	ENSG00000088038
ILMN_2207533	ENSG00000182774
ILMN_2207539	ENSG00000182774
ILMN_2209088	ENSG00000241595
ILMN_2210534	ENSG00000111215
ILMN_2212354	ENSG00000227057
ILMN_2212999	ENSG00000168280
ILMN_2214713	ENSG00000163633
ILMN_2215418	ENSG00000170099
ILMN_2215881
ILMN_2216438	ENSG00000185974
ILMN_2219683	ENSG00000204099
ILMN_2219867	ENSG00000171431
ILMN_2221768	ENSG00000243073
ILMN_2221769	ENSG00000243073
ILMN_2222008	ENSG00000237649
ILMN_2223836	ENSG00000110172
ILMN_2224833	ENSG00000006831
ILMN_2225698	ENSG00000130414
ILMN_2226519	ENSG00000205702
ILMN_2227377	ENSG00000204700
ILMN_2228155	ENSG00000203661
ILMN_2228180	ENSG00000175806
ILMN_2228215	ENSG00000151572
ILMN_2228780	ENSG00000158865
ILMN_2229464	ENSG00000238083
ILMN_2231546	ENSG00000187533
ILMN_2232066	ENSG00000073734
ILMN_2234930	ENSG00000148123
ILMN_2237252	ENSG00000176956
ILMN_2242013	ENSG00000187545
ILMN_2244087	ENSG00000177692
ILMN_2246188	ENSG00000164175
ILMN_2246555	ENSG00000145113
ILMN_2251114	ENSG00000108387
ILMN_2251452	ENSG00000117676
ILMN_2251784	ENSG00000073969
ILMN_2251978	ENSG00000159086
ILMN_2252136	ENSG00000108953
ILMN_2253246	ENSG00000177692
ILMN_2253300
ILMN_2256050	ENSG00000197249
ILMN_2257015	ENSG00000204305
ILMN_2257665	ENSG00000175193
ILMN_2258004	ENSG00000176845
ILMN_2260082	ENSG00000249437
ILMN_2266005
ILMN_2266334	ENSG00000075790
ILMN_2266595	ENSG00000187116
ILMN_2266762	ENSG00000125945
ILMN_2271884	ENSG00000166664
ILMN_2272412	ENSG00000165125
ILMN_2274240	ENSG00000100031
ILMN_2275098	ENSG00000091073
ILMN_2277025	ENSG00000176783
ILMN_2278246	ENSG00000128655
ILMN_2279397	ENSG00000143627
ILMN_2280480	ENSG00000137310
ILMN_2282366	ENSG00000120645
ILMN_2284327	ENSG00000100897
ILMN_2284794	ENSG00000204264
ILMN_2284941	ENSG00000033050
ILMN_2285648	ENSG00000185774
ILMN_2286379	ENSG00000157423
ILMN_2286570	ENSG00000160323
ILMN_2287257	ENSG00000152254
ILMN_2287888	ENSG00000013275
ILMN_2288219	ENSG00000106410
ILMN_2288905	ENSG00000214575
ILMN_2288928	ENSG00000119698
ILMN_2290547	ENSG00000204580
ILMN_2292187	ENSG00000106069
ILMN_2293012	ENSG00000197140
ILMN_2293393	ENSG00000183309
ILMN_2293744	ENSG00000152939
ILMN_2294123	ENSG00000108387
ILMN_2294411	ENSG00000060069
ILMN_2294684	ENSG00000143702
ILMN_2297526	ENSG00000157423
ILMN_2298171	ENSG00000176302
ILMN_2298727	ENSG00000186868
ILMN_2298795
ILMN_2299221	ENSG00000100949
ILMN_2299862	ENSG00000143473
ILMN_2300894	ENSG00000075043
ILMN_2301722	ENSG00000113231
ILMN_2301725	ENSG00000113231
ILMN_2302757	ENSG00000275395
ILMN_2304512	ENSG00000173432
ILMN_2306033	ENSG00000185686
ILMN_2307407	ENSG00000204420
ILMN_2309534	ENSG00000278023
ILMN_2310001	ENSG00000204655
ILMN_2310589	ENSG00000184047
ILMN_2310814	ENSG00000186868
ILMN_2310968	ENSG00000176783
ILMN_2311456	ENSG00000204248
ILMN_2311989	ENSG00000112514
ILMN_2312106	ENSG00000187545
ILMN_2315789	ENSG00000153707
ILMN_2316083	ENSG00000177692
ILMN_2317580	ENSG00000251322
ILMN_2317581	ENSG00000251322
ILMN_2317618	ENSG00000137310
ILMN_2317751	ENSG00000100918
ILMN_2318725	ENSG00000114942
ILMN_2320391	ENSG00000164175
ILMN_2321153	ENSG00000145113
ILMN_2321634	ENSG00000152942
ILMN_2322356	ENSG00000126549
ILMN_2323418	ENSG00000001631
ILMN_2323933	ENSG00000167618
ILMN_2324029	ENSG00000180900
ILMN_2325610	ENSG00000117020
ILMN_2325612	ENSG00000117020
ILMN_2327625	ENSG00000178385
ILMN_2330845	ENSG00000073969
ILMN_2331197	ENSG00000159086
ILMN_2331636	ENSG00000278540
ILMN_2331729	ENSG00000162931
ILMN_2332990	ENSG00000184047
ILMN_2333440
ILMN_2334080	ENSG00000130595
ILMN_2335302	ENSG00000103222
ILMN_2335704	ENSG00000100365
ILMN_2336335	ENSG00000165406
ILMN_2336781	ENSG00000112096
ILMN_2338452	ENSG00000197249
ILMN_2339863	ENSG00000160948
ILMN_2340217	ENSG00000081237
ILMN_2341467	ENSG00000175193
ILMN_2341626	ENSG00000165406
ILMN_2341690	ENSG00000170291
ILMN_2342066	ENSG00000176845
ILMN_2342068	ENSG00000082805
ILMN_2342084	ENSG00000075790
ILMN_2342630	ENSG00000072071
ILMN_2343273	ENSG00000184497
ILMN_2345353	ENSG00000204482
ILMN_2346769	ENSG00000160767
ILMN_2347999	ENSG00000159110
ILMN_2349061	ENSG00000185507
ILMN_2350301	ENSG00000251655
ILMN_2351269	ENSG00000167614
ILMN_2352216	ENSG00000182325
ILMN_2354617	ENSG00000105204
ILMN_2355033	ENSG00000257093
ILMN_2355423	ENSG00000115705
ILMN_2355462	ENSG00000273749
ILMN_2355463	ENSG00000273749
ILMN_2355953	ENSG00000186818
ILMN_2356311
ILMN_2356599	ENSG00000204544
ILMN_2356745	ENSG00000011114
ILMN_2357155	ENSG00000115705
ILMN_2357419	ENSG00000187116
ILMN_2357781	ENSG00000125945
ILMN_2359014
ILMN_2359710	ENSG00000184489
ILMN_2359945	ENSG00000198848
ILMN_2360054	ENSG00000204580
ILMN_2361991	ENSG00000204610
ILMN_2362477	ENSG00000204616
ILMN_2362911	ENSG00000176444
ILMN_2364110	ENSG00000177628
ILMN_2364600	ENSG00000128655
ILMN_2365091	ENSG00000186431
ILMN_2365111	ENSG00000104814
ILMN_2365595	ENSG00000100938
ILMN_2365881	ENSG00000085978
ILMN_2366790	ENSG00000278053
ILMN_2366998	ENSG00000168802
ILMN_2367063	ENSG00000196511
ILMN_2367157	ENSG00000166664
ILMN_2367469	ENSG00000110619
ILMN_2367530	ENSG00000137871
ILMN_2368068	ENSG00000100207
ILMN_2368188	ENSG00000165125
ILMN_2368585	ENSG00000100031
ILMN_2369603	ENSG00000214575
