probe_id	ensembl_id
GI_38327036-S	ENSG00000143630
GI_38327555-S	ENSG00000182870
GI_38327631-A	ENSG00000204580
GI_38327631-I	ENSG00000204580
GI_38327639-S	ENSG00000256043
GI_38348195-S	ENSG00000099958
GI_38348247-S	ENSG00000184647
GI_38348277-S	ENSG00000189068
GI_38348289-S	ENSG00000180921
GI_38348291-S	ENSG00000186166
GI_38372910-S	ENSG00000111266
GI_38455408-S	ENSG00000204220
GI_38488717-S	ENSG00000114933
GI_38505204-S	ENSG00000171862
GI_38524590-S	ENSG00000185294
GI_38569498-S	ENSG00000168631
GI_38569502-I	ENSG00000278053
GI_38569504-A	ENSG00000278053
GI_38570150-I
GI_38570151-I	ENSG00000085231
GI_38679953-A	ENSG00000159842
GI_38679953-I	ENSG00000159842
GI_38679956-I	ENSG00000159842
GI_38679976-I	ENSG00000278540
GI_38679979-A	ENSG00000278540
GI_38683846-S
GI_38683867-A	ENSG00000085978
GI_38788318-S	ENSG00000204590
GI_39725642-S	ENSG00000132394
GI_39725662-S	ENSG00000227057
GI_39725933-S	ENSG00000132386
GI_39752662-S	ENSG00000275183
GI_39812452-S	ENSG00000148296
GI_39930520-S	ENSG00000168140
GI_39930570-S	ENSG00000161328
GI_39995083-S	ENSG00000143624
GI_40068478-S	ENSG00000278619
GI_40068514-S	ENSG00000133958
GI_40217795-S	ENSG00000154359
GI_40254414-S	ENSG00000048545
GI_40254822-S	ENSG00000168918
GI_40254838-S	ENSG00000175325
GI_40254843-S	ENSG00000129465
GI_40254847-S	ENSG00000109919
GI_40254868-S	ENSG00000105618
GI_40254870-S	ENSG00000087128
GI_40254907-S	ENSG00000177692
GI_40254970-S	ENSG00000132000
GI_40254975-S	ENSG00000126821
GI_40255030-S	ENSG00000104518
GI_40255074-S	ENSG00000163611
GI_40255088-S	ENSG00000147813
GI_40255277-S	ENSG00000183638
GI_40316908-S	ENSG00000122145
GI_40316911-S	ENSG00000173432
GI_40316951-S	ENSG00000197140
GI_40353770-S	ENSG00000261236
GI_40354203-S	ENSG00000276085
GI_40538727-S	ENSG00000225190
GI_40538792-S	ENSG00000204536
GI_40538801-S	ENSG00000165072
GI_40538810-S	ENSG00000142188
GI_40548371-S	ENSG00000171853
GI_40548402-S	ENSG00000151065
GI_40548421-S
GI_40786390-S	ENSG00000103423
GI_40788017-I	ENSG00000198826
GI_40788020-I	ENSG00000198826
GI_40789088-S	ENSG00000157045
GI_40789305-I	ENSG00000138311
GI_40789307-I	ENSG00000138311
GI_40789309-I	ENSG00000138311
GI_40804754-S	ENSG00000151067
GI_40806202-S	ENSG00000204386
GI_41115747-S	ENSG00000215912
GI_41147232-S	ENSG00000204661
GI_41148360-S	ENSG00000221813
GI_41148362-S	ENSG00000221836
GI_41148370-S	ENSG00000221938
GI_41148533-S	ENSG00000226807
GI_41150590-S	ENSG00000186594
GI_41150794-S	ENSG00000214860
GI_41152088-S	ENSG00000120071
GI_41152105-S	ENSG00000138629
GI_41197088-S	ENSG00000196735
GI_41200424-S	ENSG00000150261
GI_41200452-S	ENSG00000174914
GI_41201018-S	ENSG00000279000
GI_41203834-S	ENSG00000258986
GI_41206830-S	ENSG00000196859
GI_41208814-S	ENSG00000160336
GI_41281455-S	ENSG00000090565
GI_41281459-S	ENSG00000072818
GI_41281556-S	ENSG00000072071
GI_41327725-S	ENSG00000170175
GI_41327759-S	ENSG00000166377
GI_41327768-S
GI_41349433-S	ENSG00000136881
GI_41349487-S	ENSG00000197870
GI_41349489-S	ENSG00000230657
GI_41349492-A	ENSG00000167393
GI_41350321-S	ENSG00000161021
GI_41350332-S	ENSG00000141556
GI_41352713-S	ENSG00000196132
GI_41387215-S	ENSG00000143248
GI_41393564-S	ENSG00000100605
GI_41393592-S	ENSG00000173137
GI_41582237-A	ENSG00000129009
GI_42476002-S	ENSG00000149507
GI_42476019-S	ENSG00000135220
GI_42544195-I	ENSG00000184047
GI_42544196-A	ENSG00000184047
GI_42544236-S	ENSG00000088038
GI_42560241-I	ENSG00000204531
GI_42560247-A	ENSG00000204531
GI_42655845-S	ENSG00000149527
GI_42656173-S	ENSG00000196944
GI_42656175-S	ENSG00000175143
GI_42656284-S	ENSG00000230876
GI_42656560-S	ENSG00000204186
GI_42656598-S	ENSG00000168280
GI_42657137-S	ENSG00000187533
GI_42657574-S	ENSG00000137434
GI_42658639-S	ENSG00000257093
GI_42658643-S	ENSG00000257743
GI_42658653-S	ENSG00000213214
GI_42658719-S	ENSG00000179468
GI_42658721-S	ENSG00000225781
GI_42658725-S	ENSG00000221910
GI_42658727-S	ENSG00000221858
GI_42659140-S	ENSG00000198870
GI_42659844-S
GI_42659846-S	ENSG00000196666
GI_42660046-S	ENSG00000197653
GI_42660071-S	ENSG00000120645
GI_42660369-S	ENSG00000184601
GI_42660686-S	ENSG00000183629
GI_42661141-S	ENSG00000274211
GI_42661149-S	ENSG00000204880
GI_42661150-S	ENSG00000212722
GI_42661283-S	ENSG00000187624
GI_42661328-S	ENSG00000225663
GI_42661974-S	ENSG00000223547
GI_42661982-S	ENSG00000132017
GI_42662766-S
GI_42734303-S	ENSG00000184956
GI_42734307-S	ENSG00000130958
GI_42734392-S	ENSG00000176302
GI_42734400-S	ENSG00000139908
GI_42741662-S	ENSG00000171097
GI_42794609-S	ENSG00000023191
GI_42822881-S	ENSG00000139914
GI_44662825-I	ENSG00000170291
GI_44662829-A	ENSG00000170291
GI_44662831-I	ENSG00000170291
GI_44662835-S	ENSG00000050820
GI_44680132-I	ENSG00000161267
GI_44680135-I	ENSG00000161267
GI_44771157-S	ENSG00000165949
GI_4501876-S	ENSG00000100312
GI_4501914-S	ENSG00000168615
GI_4502056-S	ENSG00000012779
GI_4502072-S	ENSG00000099721
GI_4502796-S	ENSG00000105352
GI_4502882-I	ENSG00000176444
GI_4502888-S	ENSG00000188603
GI_4503064-S	ENSG00000103316
GI_4503086-S	ENSG00000135222
GI_4503134-S	ENSG00000168925
GI_4503188-S	ENSG00000140459
GI_4503302-S	ENSG00000164821
GI_4503446-S	ENSG00000104823
GI_4503518-S	ENSG00000175390
GI_4503548-S	ENSG00000197561
GI_4503680-S	ENSG00000275395
GI_4503768-S	ENSG00000267281
GI_4503886-S
GI_4503946-S	ENSG00000215644
GI_4504236-S	ENSG00000138623
GI_4504732-S	ENSG00000133124
GI_4505016-S	ENSG00000070018
GI_4505048-S	ENSG00000160932
GI_4505050-S	ENSG00000176956
GI_4505184-S	ENSG00000240972
GI_4505284-S	ENSG00000198788
GI_4505314-S	ENSG00000036448
GI_4505396-S	ENSG00000006062
GI_4505844-S	ENSG00000069764
GI_4506064-S	ENSG00000005249
GI_4506334-S	ENSG00000100362
GI_4506382-I	ENSG00000152942
GI_4506528-S	ENSG00000185974
GI_4506752-S	ENSG00000175792
GI_4506796-S	ENSG00000163635
GI_4506842-S	ENSG00000277632
GI_4506844-S	ENSG00000275302
GI_4506916-S	ENSG00000166922
GI_4507010-S	ENSG00000181856
GI_4507230-S	ENSG00000106028
GI_4507260-S	ENSG00000126549
GI_4507396-A	ENSG00000275410
GI_4507396-I	ENSG00000275410
GI_4507474-S	ENSG00000092295
GI_4507478-S	ENSG00000163810
GI_4507610-S	ENSG00000174292
GI_4507612-S	ENSG00000173273
GI_4507620-S	ENSG00000130598
GI_4507842-S	ENSG00000140740
GI_4508026-S	ENSG00000198521
GI_4508038-S	ENSG00000105750
GI_4508044-S	ENSG00000103310
GI_45237201-S	ENSG00000250305
GI_45269155-S	ENSG00000169548
GI_45331203-S	ENSG00000104814
GI_45504356-S	ENSG00000196260
GI_45545416-S	ENSG00000204655
GI_4557338-S	ENSG00000186009
GI_4557440-S	ENSG00000129757
GI_4557476-A	ENSG00000176444
GI_4557628-I	ENSG00000224586
GI_4557644-S	ENSG00000104824
GI_4557652-S	ENSG00000205649
GI_4557698-S	ENSG00000187242
GI_4557810-S	ENSG00000104044
GI_45580703-S	ENSG00000278505
GI_45580714-A	ENSG00000170909
GI_45594309-S	ENSG00000243729
GI_4580418-S	ENSG00000170099
GI_4757979-S	ENSG00000106069
GI_4758211-S	ENSG00000184545
GI_4758291-S	ENSG00000106123
GI_4758403-S	ENSG00000109536
GI_4758703-S	ENSG00000147324
GI_4758711-S	ENSG00000257335
GI_4758751-S	ENSG00000249437
GI_4758771-S	ENSG00000170906
GI_4758787-S	ENSG00000213619
GI_4758885-S	ENSG00000100889
GI_4759179-A	ENSG00000204344
GI_4809285-A	ENSG00000185507
GI_4826889-S	ENSG00000188389
GI_4826943-S	ENSG00000134551
GI_4885304-S	ENSG00000204882
GI_4885308-S	ENSG00000172209
GI_4885424-A	ENSG00000174775
GI_5031672-S	ENSG00000140749
GI_5031752-S	ENSG00000169045
GI_5031766-S	ENSG00000185122
GI_5031856-S	ENSG00000134333
GI_5031910-S	ENSG00000131042
GI_5032164-S	ENSG00000151790
GI_5453630-S	ENSG00000099977
GI_5454143-S	ENSG00000213886
GI_5454157-S	ENSG00000204394
GI_5729829-S	ENSG00000197275
GI_5729867-S	ENSG00000128731
GI_5730042-S	ENSG00000113504
GI_5803051-S	ENSG00000240403
GI_5803059-S	ENSG00000204577
GI_5803065-S	ENSG00000104974
GI_5803067-S	ENSG00000239998
GI_5803202-S	ENSG00000130595
GI_5901935-S	ENSG00000112473
GI_5902001-S	ENSG00000276023
GI_5902013-S	ENSG00000183426
GI_5921998-A	ENSG00000105204
GI_6005891-S	ENSG00000137310
GI_6006017-S	ENSG00000171747
GI_6006029-S
GI_6031161-A	ENSG00000172137
GI_6552331-S	ENSG00000137312
GI_6598326-S	ENSG00000104522
GI_6680470-I	ENSG00000204472
GI_6715560-S	ENSG00000091262
GI_6715601-A	ENSG00000224586
GI_6715608-S	ENSG00000141639
GI_6806892-S	ENSG00000226979
GI_6806920-S	ENSG00000066230
GI_6912303-S	ENSG00000110172
GI_6912473-S
GI_6912511-S	ENSG00000156650
GI_6912553-S	ENSG00000262668
GI_6912557-S
GI_6912575-S	ENSG00000159339
GI_6912715-S	ENSG00000092330
GI_6996015-A	ENSG00000227507
GI_7019336-S	ENSG00000089486
GI_7019370-S	ENSG00000105619
GI_7019552-S	ENSG00000177370
GI_7304922-S	ENSG00000123636
GI_7382457-S	ENSG00000196415
GI_7382489-S	ENSG00000185000
GI_7382492-I	ENSG00000100365
GI_7382494-A	ENSG00000100365
GI_7382494-I	ENSG00000100365
GI_7524353-S	ENSG00000213722
GI_7656860-S	ENSG00000168619
GI_7656866-I	ENSG00000087116
GI_7656978-S	ENSG00000136305
GI_7657151-S	ENSG00000138641
GI_7657272-S
GI_7657276-S
GI_7657280-S
GI_7657406-S	ENSG00000171102
GI_7657503-S	ENSG00000100320
GI_7657610-S	ENSG00000126698
GI_7661965-S	ENSG00000137337
GI_7662041-S
GI_7662075-S	ENSG00000166398
GI_7662111-S	ENSG00000134030
GI_7662141-S	ENSG00000143702
GI_7662259-S	ENSG00000176595
GI_7662267-S	ENSG00000139182
GI_7662347-S	ENSG00000175727
GI_7662409-S	ENSG00000064932
GI_7662449-S	ENSG00000198690
GI_7662501-S	ENSG00000232119
GI_7662660-S	ENSG00000204540
GI_7662664-S	ENSG00000204538
GI_7662666-S	ENSG00000204542
GI_7705750-S	ENSG00000006047
GI_7705824-S	ENSG00000162931
GI_7705864-S	ENSG00000161010
GI_7706090-S	ENSG00000103429
GI_7706102-S	ENSG00000182631
GI_7706132-S	ENSG00000163812
GI_7706177-S	ENSG00000228696
GI_7706243-S	ENSG00000112514
GI_7706446-S	ENSG00000142619
GI_7706666-S	ENSG00000196655
GI_8051607-S	ENSG00000103415
GI_8393383-S	ENSG00000204387
GI_8400712-I	ENSG00000186868
GI_8400714-A	ENSG00000186868
GI_8922115-S	ENSG00000160325
GI_8922520-S	ENSG00000112877
GI_8922548-S	ENSG00000105011
GI_8922664-S	ENSG00000157881
GI_8922738-S	ENSG00000203880
GI_8922761-S	ENSG00000182551
GI_8922941-S	ENSG00000155189
GI_8923054-S	ENSG00000197410
GI_8923109-S	ENSG00000072864
GI_8923280-S	ENSG00000148123
GI_8923298-S	ENSG00000108375
GI_8923304-I	ENSG00000147804
GI_8923472-S	ENSG00000022556
GI_8923576-S	ENSG00000111845
GI_8924263-S	ENSG00000196345
GI_9257194-S	ENSG00000151276
GI_9257230-S	ENSG00000197822
GI_9506784-S	ENSG00000215612
GI_9507164-S	ENSG00000172554
GI_9558724-S	ENSG00000071894
GI_9624968-S	ENSG00000204290
GI_9624970-S	ENSG00000205929
GI_9665231-S	ENSG00000204642
GI_9789896-S	ENSG00000213906
GI_9845292-S	ENSG00000100918
GI_9845492-I	ENSG00000100031
GI_9910265-S	ENSG00000163808
GI_9938031-S	ENSG00000160326
GI_9955953-A	ENSG00000103222
GI_9961247-A
GI_9961247-I
GI_9966856-S	ENSG00000148300
GI_9966904-S	ENSG00000275722
GI_9994164-S	ENSG00000175164
GI_9994198-S	ENSG00000075790
Hs.120275-S	ENSG00000232119
Hs.169802-S	ENSG00000104714
Hs.23871-S	ENSG00000087116
Hs.313888-S	ENSG00000227268
Hs.354737-S	ENSG00000166159
Hs.41688-S	ENSG00000184545
Hs.442979-S	ENSG00000151067
Hs.448642-S	ENSG00000118181
Hs.47208-S	ENSG00000128655
Hs.504658-S	ENSG00000204531
Hs.516796-S	ENSG00000130414
Hs.519361-S	ENSG00000183323
Hs.57971-S	ENSG00000197921
Hs.58509-S	ENSG00000262061
hmm10537-S	ENSG00000170889
hmm14352-S	ENSG00000197226
hmm14919-S	ENSG00000005700
hmm16034-S	ENSG00000257743
hmm19431-S	ENSG00000182077
hmm20462-S
hmm20463-S	ENSG00000196666
hmm21809-S	ENSG00000273167
hmm22709-S	ENSG00000184601
hmm23244-S	ENSG00000157423
hmm23582-S	ENSG00000176994
hmm23703-S	ENSG00000278259
hmm23709-S	ENSG00000273604
hmm23710-S	ENSG00000277972
hmm23778-S	ENSG00000167131
hmm24676-S
hmm24680-S	ENSG00000132000
hmm25048-S	ENSG00000248385
hmm25273-S	ENSG00000204510
hmm27458-S	ENSG00000205702
hmm28628-S	ENSG00000204186
hmm28640-S	ENSG00000178385
hmm28642-S	ENSG00000178385
hmm30724-S	ENSG00000182631
hmm30895-S	ENSG00000145734
hmm31398-S	ENSG00000204659
hmm31399-S	ENSG00000161010
hmm31752-S	ENSG00000228789
hmm31772-S	ENSG00000197283
hmm32092-S	ENSG00000255330
hmm32345-S	ENSG00000130023
hmm33189-S	ENSG00000257093
hmm33252-S	ENSG00000221933
hmm33254-S	ENSG00000221989
hmm34499-S	ENSG00000275591
hmm35164-S	ENSG00000226807
hmm35165-S	ENSG00000226807
hmm35225-S	ENSG00000204839
hmm35227-S	ENSG00000255181
hmm3643-S	ENSG00000104059
hmm7706-S	ENSG00000149527
hmm9249-S	ENSG00000082497
